image_id,pseudo_report,verdict,raw_response
2516_IM-1036-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), bear paw sign. The dominant concept is 'pipestem ureter' (activation=0.217).",Uncertain,ERROR: No module named 'openai'
2516_IM-1036-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, heel pad sign (EN), melting sign (EN). The dominant concept is 'attachment to vessel' (activation=0.178).",Uncertain,ERROR: No module named 'openai'
2519_IM-1037-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.136).",Uncertain,ERROR: No module named 'openai'
2519_IM-1037-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), late washout (CEUS), bare orbit sign, leafless tree sign (EN), navicular fat stripe sign. The dominant concept is 'applesauce sign(EN)' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2522_IM-1040-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, pipestem ureter, Throckmorton sign, tram track sign of optic nerve, bone-scan double density sign (EN). The dominant concept is 'Elfenbeinwirbel' (activation=0.185).",Uncertain,ERROR: No module named 'openai'
2538_IM-1050-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, twin peak sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.167).",Uncertain,ERROR: No module named 'openai'
2538_IM-1050-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), navicular fat stripe sign, bare orbit sign, attachment to vessel, applesauce sign(EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
2545_IM-1054-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, holly leaf appearance, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.171).",Uncertain,ERROR: No module named 'openai'
2545_IM-1054-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, attachment to vessel, late washout (CEUS), applesauce sign(EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
2551_IM-1058-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, bear paw sign, Elfenbeinwirbel. The dominant concept is 'tram track sign of optic nerve' (activation=0.213).",Uncertain,ERROR: No module named 'openai'
2551_IM-1058-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, attachment to vessel, navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
2557_IM-1061-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, double posterior cruciate ligament sign, psoas sign, heel pad sign (EN). The dominant concept is 'attachment to vessel' (activation=0.159).",Uncertain,ERROR: No module named 'openai'
2557_IM-1061-4004.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, blister-of-the-cervix sign, blister-of-the-cervix sign, Elfenbeinwirbel, pipestem ureter. The dominant concept is 'blister-of-the-cervix sign' (activation=0.174).",Uncertain,ERROR: No module named 'openai'
2564_IM-1067-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, diastolic washout sign, bear paw sign. The dominant concept is 'pipestem ureter' (activation=0.225).",Uncertain,ERROR: No module named 'openai'
2564_IM-1067-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), attachment to vessel, heel pad sign (EN), late washout (CEUS), bare orbit sign. The dominant concept is 'applesauce sign(EN)' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
2574_IM-1074-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, VI-RADS assessment. The dominant concept is 'pipestem ureter' (activation=0.172).",Uncertain,ERROR: No module named 'openai'
2574_IM-1074-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, leafless tree sign (EN), bare orbit sign, attachment to vessel, heel pad sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.147).",Uncertain,ERROR: No module named 'openai'
2580_IM-1078-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, onion ring appearance, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.182).",Uncertain,ERROR: No module named 'openai'
2580_IM-1078-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), navicular fat stripe sign, attachment to vessel, applesauce sign(EN). The dominant concept is 'bare orbit sign' (activation=0.141).",Uncertain,ERROR: No module named 'openai'
2581_IM-1079-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, pipestem ureter, endostale VerdÃ¼nnung der Kortikalis, honeycomb lung, tram track sign of optic nerve. The dominant concept is 'Elfenbeinwirbel' (activation=0.170).",Uncertain,ERROR: No module named 'openai'
2581_IM-1079-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, bare orbit sign, attachment to vessel, leafless tree sign (EN), heel pad sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.160).",Uncertain,ERROR: No module named 'openai'
2586_IM-1083-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, parasternal lymph node, bulging tumor sign (EN). The dominant concept is 'pipestem ureter' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
2586_IM-1083-1003.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), applesauce sign(EN), attachment to vessel, navicular fat stripe sign. The dominant concept is 'bare orbit sign' (activation=0.153).",Uncertain,ERROR: No module named 'openai'
2593_IM-1084-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, double decidual sac sign. The dominant concept is 'pipestem ureter' (activation=0.164).",Uncertain,ERROR: No module named 'openai'
2593_IM-1084-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, heel pad sign (EN), attachment to vessel, late washout (CEUS), bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.160).",Uncertain,ERROR: No module named 'openai'
2594_IM-1085-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, double decidual sac sign, Elfenbeinwirbel. The dominant concept is 'pipestem ureter' (activation=0.188).",Uncertain,ERROR: No module named 'openai'
2594_IM-1085-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, heel pad sign (EN), bare orbit sign, leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.167).",Uncertain,ERROR: No module named 'openai'
2594_IM-1085-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, double posterior cruciate ligament sign, heel pad sign (EN), bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.172).",Uncertain,ERROR: No module named 'openai'
2606_IM-1096-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, double posterior cruciate ligament sign, heel pad sign (EN). The dominant concept is 'attachment to vessel' (activation=0.146).",Uncertain,ERROR: No module named 'openai'
2611_IM-1102-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, onion ring appearance, tram track sign of optic nerve, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.172).",Uncertain,ERROR: No module named 'openai'
2611_IM-1102-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, applesauce sign(EN), navicular fat stripe sign, leafless tree sign (EN), attachment to vessel. The dominant concept is 'bare orbit sign' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
2611_IM-1102-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Hauptmerkmale der Leber, navicular fat stripe sign. The dominant concept is 'pipestem ureter' (activation=0.163).",Uncertain,ERROR: No module named 'openai'
2618_IM-1107-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, heel pad sign (EN), leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.165).",Uncertain,ERROR: No module named 'openai'
2618_IM-1107-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, gloved finger sign (EN), applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.206).",Uncertain,ERROR: No module named 'openai'
2626_IM-1113-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, heel pad sign (EN), bare orbit sign, thin rim. The dominant concept is 'navicular fat stripe sign' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
2626_IM-1113-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis, twin peak sign. The dominant concept is 'pipestem ureter' (activation=0.163).",Uncertain,ERROR: No module named 'openai'
2633_IM-1120-2002.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis, Agenesie der Vena cava inferior. The dominant concept is 'tram track sign of optic nerve' (activation=0.173).",Uncertain,ERROR: No module named 'openai'
2633_IM-1120-3003.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, applesauce sign(EN), navicular fat stripe sign, attachment to vessel. The dominant concept is 'leafless tree sign (EN)' (activation=0.151).",Uncertain,ERROR: No module named 'openai'
2636_IM-1121-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, bamboo spine, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.166).",Uncertain,ERROR: No module named 'openai'
2636_IM-1121-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, heel pad sign (EN), attachment to vessel, Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose, navicular fat stripe sign. The dominant concept is 'bare orbit sign' (activation=0.187).",Uncertain,ERROR: No module named 'openai'
2640_IM-1126-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, blister-of-the-cervix sign, tram track sign of optic nerve, tram track sign of optic nerve, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.163).",Uncertain,ERROR: No module named 'openai'
2652_IM-1136-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, blister-of-the-cervix sign. The dominant concept is 'pipestem ureter' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2652_IM-1136-3003.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), applesauce sign(EN), navicular fat stripe sign, attachment to vessel. The dominant concept is 'bare orbit sign' (activation=0.159).",Uncertain,ERROR: No module named 'openai'
2655_IM-1137-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, Hauptmerkmale der Leber, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis. The dominant concept is 'pipestem ureter' (activation=0.160).",Uncertain,ERROR: No module named 'openai'
2655_IM-1137-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), bare orbit sign, leafless tree sign (EN), applesauce sign(EN), navicular fat stripe sign. The dominant concept is 'heel pad sign (EN)' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
2657_IM-1139-0001-0001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, heel pad sign (EN), Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose, attachment to vessel, bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.149).",Uncertain,ERROR: No module named 'openai'
2657_IM-1139-0001-0002.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, pipestem ureter, endostale VerdÃ¼nnung der Kortikalis. The dominant concept is 'pipestem ureter' (activation=0.179).",Uncertain,ERROR: No module named 'openai'
2663_IM-1144-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, tram track sign of optic nerve, Throckmorton sign. The dominant concept is 'pipestem ureter' (activation=0.152).",Uncertain,ERROR: No module named 'openai'
2663_IM-1144-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, attachment to vessel, navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.149).",Uncertain,ERROR: No module named 'openai'
2667_IM-1146-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, diastolic washout sign, tram track sign of optic nerve, tram track sign of optic nerve, Throckmorton sign. The dominant concept is 'pipestem ureter' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
2667_IM-1146-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, heel pad sign (EN), leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.149).",Uncertain,ERROR: No module named 'openai'
2670_IM-1148-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, holly leaf appearance. The dominant concept is 'pipestem ureter' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
2670_IM-1148-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, bare orbit sign, leafless tree sign (EN), applesauce sign(EN), attachment to vessel. The dominant concept is 'navicular fat stripe sign' (activation=0.142).",Uncertain,ERROR: No module named 'openai'
2671_IM-1148-1001-0001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, double posterior cruciate ligament sign, attachment to vessel, bare orbit sign, heel pad sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
2671_IM-1148-1001-0002.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, navicular fat stripe sign. The dominant concept is 'pipestem ureter' (activation=0.192).",Uncertain,ERROR: No module named 'openai'
2673_IM-1149-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, crazy-paving Muster. The dominant concept is 'blister-of-the-cervix sign' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
2673_IM-1149-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, heel pad sign (EN), navicular fat stripe sign, bare orbit sign, leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.149).",Uncertain,ERROR: No module named 'openai'
2676_IM-1151-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, tram track sign of optic nerve, blister-of-the-cervix sign. The dominant concept is 'pipestem ureter' (activation=0.191).",Uncertain,ERROR: No module named 'openai'
2676_IM-1151-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, heel pad sign (EN), bare orbit sign, navicular fat stripe sign, leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.173).",Uncertain,ERROR: No module named 'openai'
2677_IM-1151-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, small orbit sign, tumor thrombus in portal vein. The dominant concept is 'pipestem ureter' (activation=0.187).",Uncertain,ERROR: No module named 'openai'
2677_IM-1151-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, leafless tree sign (EN), bare orbit sign, attachment to vessel, applesauce sign(EN). The dominant concept is 'navicular fat stripe sign' (activation=0.158).",Uncertain,ERROR: No module named 'openai'
267_IM-1147-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, pipestem ureter, blister-of-the-cervix sign, tram track sign of optic nerve, blister-of-the-cervix sign. The dominant concept is 'Elfenbeinwirbel' (activation=0.200).",Uncertain,ERROR: No module named 'openai'
267_IM-1147-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, heel pad sign (EN), bare orbit sign, leafless tree sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2684_IM-1157-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, gloved finger sign (EN), tram track sign of optic nerve, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.156).",Uncertain,ERROR: No module named 'openai'
2684_IM-1157-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, navicular fat stripe sign, attachment to vessel, applesauce sign(EN), leafless tree sign (EN). The dominant concept is 'bare orbit sign' (activation=0.158).",Uncertain,ERROR: No module named 'openai'
2687_IM-1158-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis, Agenesie der Vena cava inferior. The dominant concept is 'pipestem ureter' (activation=0.198).",Uncertain,ERROR: No module named 'openai'
2687_IM-1158-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), leafless tree sign (EN), bare orbit sign, navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'applesauce sign(EN)' (activation=0.182).",Uncertain,ERROR: No module named 'openai'
2693_IM-1165-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, bear paw sign. The dominant concept is 'pipestem ureter' (activation=0.185).",Uncertain,ERROR: No module named 'openai'
2693_IM-1165-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, applesauce sign(EN), heel pad sign (EN), attachment to vessel. The dominant concept is 'leafless tree sign (EN)' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
2699_IM-1167-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, pipestem ureter, bear paw sign. The dominant concept is 'pipestem ureter' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
2699_IM-1167-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), attachment to vessel, navicular fat stripe sign, bare orbit sign, leafless tree sign (EN). The dominant concept is 'heel pad sign (EN)' (activation=0.171).",Uncertain,ERROR: No module named 'openai'
2700_IM-1169-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, diastolic washout sign, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.173).",Uncertain,ERROR: No module named 'openai'
2700_IM-1169-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), applesauce sign(EN), attachment to vessel, late washout (CEUS). The dominant concept is 'bare orbit sign' (activation=0.158).",Uncertain,ERROR: No module named 'openai'
2705_IM-1171-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, enhancing central scar, heel pad sign (EN). The dominant concept is 'pipestem ureter' (activation=0.182).",Uncertain,ERROR: No module named 'openai'
270_IM-1168-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, tram track sign of optic nerve, pipestem ureter, Throckmorton sign, twin peak sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.191).",Uncertain,ERROR: No module named 'openai'
270_IM-1168-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), applesauce sign(EN), navicular fat stripe sign, retikulÃ¤res Muster. The dominant concept is 'bare orbit sign' (activation=0.134).",Uncertain,ERROR: No module named 'openai'
2712_IM-1179-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), leafless tree sign (EN), bare orbit sign, navicular fat stripe sign, late washout (CEUS). The dominant concept is 'applesauce sign(EN)' (activation=0.184).",Uncertain,ERROR: No module named 'openai'
2712_IM-1179-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis, applesauce sign(EN). The dominant concept is 'tram track sign of optic nerve' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2716_IM-1181-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, pipestem ureter, konfluierende Fibrose (Leber), blister-of-the-cervix sign, blister-of-the-cervix sign. The dominant concept is 'Elfenbeinwirbel' (activation=0.252).",Uncertain,ERROR: No module named 'openai'
2716_IM-1181-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), navicular fat stripe sign, bare orbit sign, attachment to vessel, heel pad sign (EN). The dominant concept is 'applesauce sign(EN)' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2718_IM-1182-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, Elfenbeinwirbel. The dominant concept is 'pipestem ureter' (activation=0.156).",Uncertain,ERROR: No module named 'openai'
2718_IM-1182-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, applesauce sign(EN), heel pad sign (EN), leafless tree sign (EN). The dominant concept is 'bare orbit sign' (activation=0.170).",Uncertain,ERROR: No module named 'openai'
271_IM-1176-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Throckmorton sign, little finger sign (EN), pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve. The dominant concept is 'Throckmorton sign' (activation=0.126).",Uncertain,ERROR: No module named 'openai'
271_IM-1176-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, heel pad sign (EN), bare orbit sign, leafless tree sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.186).",Uncertain,ERROR: No module named 'openai'
2731_IM-1189-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Throckmorton sign, applesauce sign(EN). The dominant concept is 'tram track sign of optic nerve' (activation=0.205).",Uncertain,ERROR: No module named 'openai'
2731_IM-1189-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), applesauce sign(EN), bare orbit sign, navicular fat stripe sign, late washout (CEUS). The dominant concept is 'leafless tree sign (EN)' (activation=0.167).",Uncertain,ERROR: No module named 'openai'
2735_IM-1189-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, applesauce sign(EN). The dominant concept is 'tram track sign of optic nerve' (activation=0.213).",Uncertain,ERROR: No module named 'openai'
2735_IM-1189-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), navicular fat stripe sign, applesauce sign(EN), attachment to vessel. The dominant concept is 'bare orbit sign' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
2746_IM-1198-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, twin peak sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
2754_IM-1204-2002.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, applesauce sign(EN), tram track sign of optic nerve, padlock sign (EN). The dominant concept is 'pipestem ureter' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
2754_IM-1204-3003.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), navicular fat stripe sign, bare orbit sign, applesauce sign(EN), attachment to vessel. The dominant concept is 'leafless tree sign (EN)' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
2758_IM-1206-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, blister-of-the-cervix sign, Elfenbeinwirbel, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.142).",Uncertain,ERROR: No module named 'openai'
2761_IM-1208-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, reticulonodular pattern, punched out erosions. The dominant concept is 'pipestem ureter' (activation=0.185).",Uncertain,ERROR: No module named 'openai'
2761_IM-1208-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, bare orbit sign, heel pad sign (EN), applesauce sign(EN), late washout (CEUS). The dominant concept is 'attachment to vessel' (activation=0.131).",Uncertain,ERROR: No module named 'openai'
2775_IM-1216-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, onion ring appearance, navicular fat stripe sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.195).",Uncertain,ERROR: No module named 'openai'
2775_IM-1216-4001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, bare orbit sign, leafless tree sign (EN), heel pad sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.152).",Uncertain,ERROR: No module named 'openai'
277_IM-1213-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, Elfenbeinwirbel, tram track sign of optic nerve, diastolic washout sign, tram track sign of optic nerve. The dominant concept is 'pipestem ureter' (activation=0.147).",Uncertain,ERROR: No module named 'openai'
277_IM-1213-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: double posterior cruciate ligament sign, attachment to vessel, bare orbit sign, navicular fat stripe sign, leafless tree sign (EN). The dominant concept is 'double posterior cruciate ligament sign' (activation=0.175).",Uncertain,ERROR: No module named 'openai'
2785_IM-1220-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, little finger sign (EN), Throckmorton sign. The dominant concept is 'pipestem ureter' (activation=0.187).",Uncertain,ERROR: No module named 'openai'
2785_IM-1220-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, leafless tree sign (EN), bare orbit sign, heel pad sign (EN). The dominant concept is 'attachment to vessel' (activation=0.147).",Uncertain,ERROR: No module named 'openai'
2787_IM-1222-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, twin peak sign, pipestem ureter, diastolic washout sign, applesauce sign(EN). The dominant concept is 'blister-of-the-cervix sign' (activation=0.131).",Uncertain,ERROR: No module named 'openai'
